participant_id,trial_number,group,task_type,input,response,true_output,rt,is_correct,submission_attempts,total_submissions,group_label,rt_seconds
sub_87fc689861cd,1,2,hybrid,III = XI + IX,,['III=XII-IX'],240194,False,"[{'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1759187474603'}, 'time_from_start': 158683}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759187488221'}, 'time_from_start': 172301}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1759187498740'}, 'time_from_start': 182820}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759187506438'}, 'time_from_start': 190518}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1759187515688'}, 'time_from_start': 199768}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1759187520982'}, 'time_from_start': 205062}, {'answer': 'XV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187529996'}, 'time_from_start': 214076}, {'answer': 'VX', 'is_correct': False, 'timestamp': {'$numberLong': '1759187536774'}, 'time_from_start': 220854}, {'answer': 'VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759187546039'}, 'time_from_start': 230119}]",9,Different Types (Group 2),240.194
sub_87fc689861cd,2,2,value-tight-chunk,XI = IV + II,VI=IV+II,"['VI=IV+II', 'XI=IX+II']",120975,True,"[{'answer': 'X+I=XI', 'is_correct': False, 'timestamp': {'$numberLong': '1759187609942'}, 'time_from_start': 45492}, {'answer': 'XI=X+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759187633906'}, 'time_from_start': 69456}, {'answer': 'VI=IV+II', 'is_correct': True, 'timestamp': {'$numberLong': '1759187682349'}, 'time_from_start': 117899}]",3,Different Types (Group 2),120.975
sub_87fc689861cd,3,2,operator,VII = III - IV,,['VII-III=IV'],241348,False,"[{'answer': 'VII=X-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759187727331'}, 'time_from_start': 37425}, {'answer': 'IV=IV-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759187758016'}, 'time_from_start': 68110}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187782872'}, 'time_from_start': 92966}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187815361'}, 'time_from_start': 125455}, {'answer': 'I=III-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187849139'}, 'time_from_start': 159233}, {'answer': 'I=IV-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759187868928'}, 'time_from_start': 179022}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187905036'}, 'time_from_start': 215130}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187924883'}, 'time_from_start': 234977}]",8,Different Types (Group 2),241.348
sub_87fc689861cd,4,2,value-loose-chunk,II = XI - VII,II=IX-VII,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",219699,True,"[{'answer': 'IIII=XI-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759187980107'}, 'time_from_start': 45752}, {'answer': 'II=XI-VIIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759188087667'}, 'time_from_start': 153312}, {'answer': 'IIII=XI-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759188123298'}, 'time_from_start': 188943}, {'answer': 'II=IX-VII', 'is_correct': True, 'timestamp': {'$numberLong': '1759188150936'}, 'time_from_start': 216581}]",4,Different Types (Group 2),219.699
sub_87fc689861cd,5,2,tautological,III = III + III,III=I,['III=III=III'],240195,False,"[{'answer': 'III=II+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759188331480'}, 'time_from_start': 174541}, {'answer': 'VI=III+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759188357934'}, 'time_from_start': 200995}, {'answer': 'III=V-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759188379896'}, 'time_from_start': 222957}]",3,Different Types (Group 2),240.195
sub_14a77ad08e5b,1,2,tautological,IX = IX + IX,IX=IX=IX,['IX=IX=IX'],183396,True,"[{'answer': 'IX=IX=IX', 'is_correct': True, 'timestamp': {'$numberLong': '1759187721925'}, 'time_from_start': 180346}]",1,Different Types (Group 2),183.396
sub_14a77ad08e5b,2,2,hybrid,IV = VII + IV,XI=,['IV=VIII-IV'],240149,False,"[{'answer': 'XI=VII+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759187946286'}, 'time_from_start': 205722}]",1,Different Types (Group 2),240.149
sub_14a77ad08e5b,3,2,value-tight-chunk,II = IX - II,II=IV-II,['II=IV-II'],225974,True,"[{'answer': 'XII=IX-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759188055238'}, 'time_from_start': 67768}, {'answer': 'II=IX-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759188164360'}, 'time_from_start': 176890}, {'answer': 'II=IV-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759188210340'}, 'time_from_start': 222870}]",3,Different Types (Group 2),225.974
sub_14a77ad08e5b,4,2,operator,X = VII - III,,['X-VII=III'],240138,False,"[{'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759188298755'}, 'time_from_start': 73485}, {'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759188334915'}, 'time_from_start': 109645}]",2,Different Types (Group 2),240.138
sub_14a77ad08e5b,5,2,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],87963,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759188552898'}, 'time_from_start': 84926}]",1,Different Types (Group 2),87.963
sub_d4272455c318,1,2,value-tight-chunk,XI = IV + II,XI=,"['VI=IV+II', 'XI=IX+II']",240177,False,"[{'answer': 'XI=IV+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759189598936'}, 'time_from_start': 188249}]",1,Different Types (Group 2),240.177
sub_d4272455c318,2,2,hybrid,III = XI + IX,III=XII-IX,['III=XII-IX'],203190,True,"[{'answer': 'III=XI-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1759189719368'}, 'time_from_start': 64159}, {'answer': 'III=X-XI', 'is_correct': False, 'timestamp': {'$numberLong': '1759189837240'}, 'time_from_start': 182031}, {'answer': 'III=XII-IX', 'is_correct': True, 'timestamp': {'$numberLong': '1759189855358'}, 'time_from_start': 200149}]",3,Different Types (Group 2),203.19
sub_d4272455c318,3,2,operator,VII = III - IV,VII=,['VII-III=IV'],240120,False,"[{'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759189900260'}, 'time_from_start': 38480}, {'answer': 'VII=III+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759189917808'}, 'time_from_start': 56028}, {'answer': 'VII=III-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1759190001523'}, 'time_from_start': 139743}]",3,Different Types (Group 2),240.12
sub_d4272455c318,4,2,tautological,III = III + III,III=III=III,['III=III=III'],80360,True,"[{'answer': 'III=III=III', 'is_correct': True, 'timestamp': {'$numberLong': '1759190181770'}, 'time_from_start': 77341}]",1,Different Types (Group 2),80.36
sub_d4272455c318,5,2,value-loose-chunk,VIII = II + IV,VIII=,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",240153,False,"[{'answer': 'VIII=VII+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759190288767'}, 'time_from_start': 101808}, {'answer': 'VIII=I-IX', 'is_correct': False, 'timestamp': {'$numberLong': '1759190348118'}, 'time_from_start': 161159}]",2,Different Types (Group 2),240.153
sub_21b87d0c027d,1,2,operator,VII = III - IV,VII=III,['VII-III=IV'],240199,False,"[{'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1759189896080'}, 'time_from_start': 97404}, {'answer': '+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759189915215'}, 'time_from_start': 116539}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759189928027'}, 'time_from_start': 129351}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759189940475'}, 'time_from_start': 141799}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1759189942250'}, 'time_from_start': 143574}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1759189944202'}, 'time_from_start': 145526}, {'answer': 'I', 'is_correct': False, 'timestamp': {'$numberLong': '1759189946845'}, 'time_from_start': 148169}, {'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759189949311'}, 'time_from_start': 150635}, {'answer': 'X', 'is_correct': False, 'timestamp': {'$numberLong': '1759189950835'}, 'time_from_start': 152159}, {'answer': '-', 'is_correct': False, 'timestamp': {'$numberLong': '1759189953106'}, 'time_from_start': 154430}, {'answer': '+', 'is_correct': False, 'timestamp': {'$numberLong': '1759189954815'}, 'time_from_start': 156139}, {'answer': '=', 'is_correct': False, 'timestamp': {'$numberLong': '1759189956042'}, 'time_from_start': 157366}]",12,Different Types (Group 2),240.199
sub_21b87d0c027d,2,2,value-tight-chunk,III = XI - III,,['III=VI-III'],240208,False,"[{'answer': 'III=I-XIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190080958'}, 'time_from_start': 40087}, {'answer': 'XIII=I-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759190156609'}, 'time_from_start': 115738}, {'answer': 'II=XII-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759190192108'}, 'time_from_start': 151237}, {'answer': 'VIII=XI-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759190245583'}, 'time_from_start': 204712}]",4,Different Types (Group 2),240.208
sub_21b87d0c027d,3,2,value-loose-chunk,II = XI - VII,,"['III=X-VII', 'II=IX-VII', 'II=X-VIII']",240188,False,"[{'answer': 'VI=XI-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759190378768'}, 'time_from_start': 95441}, {'answer': 'IX=I-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190408647'}, 'time_from_start': 125320}, {'answer': 'II=XVI-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759190435447'}, 'time_from_start': 152120}, {'answer': 'II=I-XVII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190464022'}, 'time_from_start': 180695}, {'answer': 'II=X+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190502829'}, 'time_from_start': 219502}, {'answer': 'IIX=I-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190523302'}, 'time_from_start': 239975}]",6,Different Types (Group 2),240.188
sub_21b87d0c027d,4,2,tautological,IV = IV + IV,X,['IV=IV=IV'],240195,False,"[{'answer': 'IV=IIV-V', 'is_correct': False, 'timestamp': {'$numberLong': '1759190589779'}, 'time_from_start': 62832}, {'answer': 'VI=IV+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759190648550'}, 'time_from_start': 121603}, {'answer': 'IV=IIV+V', 'is_correct': False, 'timestamp': {'$numberLong': '1759190705378'}, 'time_from_start': 178431}, {'answer': 'X=V+V', 'is_correct': False, 'timestamp': {'$numberLong': '1759190739215'}, 'time_from_start': 212268}]",4,Different Types (Group 2),240.195
sub_21b87d0c027d,5,2,hybrid,III = XI + IX,III=XII-IX,['III=XII-IX'],62343,True,"[{'answer': 'III=XII-IX', 'is_correct': True, 'timestamp': {'$numberLong': '1759190827939'}, 'time_from_start': 59302}]",1,Different Types (Group 2),62.343
sub_83b0d98a611e,1,2,tautological,III = III + III,III=III=III,['III=III=III'],100310,True,"[{'answer': 'III=III=III', 'is_correct': True, 'timestamp': {'$numberLong': '1759190288974'}, 'time_from_start': 97253}]",1,Different Types (Group 2),100.31
sub_83b0d98a611e,2,2,value-tight-chunk,XI = IV + II,,"['VI=IV+II', 'XI=IX+II']",240134,False,"[{'answer': 'XI=IV+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190371613'}, 'time_from_start': 47271}, {'answer': 'XI=IV+VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759190416000'}, 'time_from_start': 91658}, {'answer': 'XI=IV+IIV', 'is_correct': False, 'timestamp': {'$numberLong': '1759190558627'}, 'time_from_start': 234285}]",3,Different Types (Group 2),240.134
sub_83b0d98a611e,3,2,operator,XIII = VII - VI,XII,['XIII-VII=VI'],240136,False,"[{'answer': 'XIII=VII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759190629432'}, 'time_from_start': 25992}, {'answer': 'XII=VII+V', 'is_correct': False, 'timestamp': {'$numberLong': '1759190709177'}, 'time_from_start': 105737}, {'answer': 'XII=VI+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759190729076'}, 'time_from_start': 125636}]",3,Different Types (Group 2),240.136
sub_83b0d98a611e,4,2,hybrid,III = XI + IX,,['III=XII-IX'],240124,False,[],0,Different Types (Group 2),240.124
sub_83b0d98a611e,5,2,value-loose-chunk,VIII = II + IV,VII=III+IV,"['VIII=II+VI', 'VIII=III+V', 'VII=III+IV']",31988,True,"[{'answer': 'VII=III+IV', 'is_correct': True, 'timestamp': {'$numberLong': '1759191134354'}, 'time_from_start': 28923}]",1,Different Types (Group 2),31.988
sub_51a2c9fe8317,1,2,value-loose-chunk,IX = VII + IV,,['XI=VII+IV'],240166,False,[],0,Different Types (Group 2),240.166
sub_51a2c9fe8317,2,2,operator,XIII = IX - IV,X+,['XIII-IX=IV'],240160,False,"[{'answer': '=XIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248428201'}, 'time_from_start': 125992}, {'answer': 'X+IV=XIIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248501872'}, 'time_from_start': 199663}]",2,Different Types (Group 2),240.16
sub_51a2c9fe8317,3,2,hybrid,VII = XII + VI,,['VII=XIII-VI'],240179,False,"[{'answer': 'XIIIIIIII-VII=XI', 'is_correct': False, 'timestamp': {'$numberLong': '1759248671168'}, 'time_from_start': 127135}]",1,Different Types (Group 2),240.179
sub_51a2c9fe8317,4,2,tautological,XII = XII + XII,,['XII=XII=XII'],240182,False,"[{'answer': 'VI+VI=VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248858672'}, 'time_from_start': 69368}, {'answer': 'XII=XI+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248897400'}, 'time_from_start': 108096}, {'answer': 'XII=XI+XI', 'is_correct': False, 'timestamp': {'$numberLong': '1759248920632'}, 'time_from_start': 131328}, {'answer': 'VI+VI=XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759249004392'}, 'time_from_start': 215088}]",4,Different Types (Group 2),240.182
sub_51a2c9fe8317,5,2,value-tight-chunk,IV = XI - II,,"['IX=XI-II', 'IV=VI-II']",240181,False,"[{'answer': 'V', 'is_correct': False, 'timestamp': {'$numberLong': '1759249205641'}, 'time_from_start': 171151}, {'answer': 'IX', 'is_correct': False, 'timestamp': {'$numberLong': '1759249225672'}, 'time_from_start': 191182}, {'answer': 'VIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759249246712'}, 'time_from_start': 212222}]",3,Different Types (Group 2),240.181
sub_745f9f8c7efd,1,2,operator,VI = IV - II,,['VI-IV=II'],240128,False,"[{'answer': 'IV-X', 'is_correct': False, 'timestamp': {'$numberLong': '1759248123295'}, 'time_from_start': 84393}, {'answer': 'VI=VI-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759248225321'}, 'time_from_start': 186419}]",2,Different Types (Group 2),240.128
sub_745f9f8c7efd,2,2,tautological,XII = XII + XII,,['XII=XII=XII'],240133,False,"[{'answer': 'XII=IX+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248404824'}, 'time_from_start': 117357}, {'answer': 'IIX=XII+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248447956'}, 'time_from_start': 160489}, {'answer': 'XII=XII+XII', 'is_correct': False, 'timestamp': {'$numberLong': '1759248488388'}, 'time_from_start': 200921}, {'answer': 'XV-IX+=X', 'is_correct': False, 'timestamp': {'$numberLong': '1759248505524'}, 'time_from_start': 218057}]",4,Different Types (Group 2),240.133
sub_745f9f8c7efd,3,2,hybrid,VII = XII + VI,,['VII=XIII-VI'],240129,False,"[{'answer': 'IIV=XII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759248564397'}, 'time_from_start': 34427}, {'answer': 'VII=IIX+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759248619653'}, 'time_from_start': 89683}, {'answer': 'IIV=XII+VI', 'is_correct': False, 'timestamp': {'$numberLong': '1759248692788'}, 'time_from_start': 162818}, {'answer': 'V+X=I', 'is_correct': False, 'timestamp': {'$numberLong': '1759248754529'}, 'time_from_start': 224559}]",4,Different Types (Group 2),240.129
sub_745f9f8c7efd,4,2,value-loose-chunk,IV = IV - II,IV=VI-II,['IV=VI-II'],50366,True,"[{'answer': 'IV=VI-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759248826369'}, 'time_from_start': 47347}]",1,Different Types (Group 2),50.366
sub_745f9f8c7efd,5,2,value-tight-chunk,II = IX - II,+,['II=IV-II'],240126,False,"[{'answer': 'II=XI-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759248915125'}, 'time_from_start': 80644}, {'answer': 'II=IX-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759248956403'}, 'time_from_start': 121922}, {'answer': 'II=XI-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759248980286'}, 'time_from_start': 145805}, {'answer': 'II=I-II', 'is_correct': False, 'timestamp': {'$numberLong': '1759248997297'}, 'time_from_start': 162816}, {'answer': 'XIV-V+X=', 'is_correct': False, 'timestamp': {'$numberLong': '1759249022755'}, 'time_from_start': 188274}, {'answer': 'IVX-+=', 'is_correct': False, 'timestamp': {'$numberLong': '1759249032689'}, 'time_from_start': 198208}, {'answer': 'XV-XI=I', 'is_correct': False, 'timestamp': {'$numberLong': '1759249042117'}, 'time_from_start': 207636}, {'answer': 'XV=IVX', 'is_correct': False, 'timestamp': {'$numberLong': '1759249058205'}, 'time_from_start': 223724}]",8,Different Types (Group 2),240.126
sub_a6cd1ca68776,1,2,tautological,III = III + III,,['III=III=III'],240129,False,[],0,Different Types (Group 2),240.129
sub_a6cd1ca68776,2,2,value-tight-chunk,XI = IV + II,X=VIII+II,"['VI=IV+II', 'XI=IX+II']",240122,False,"[{'answer': 'III+VIII', 'is_correct': False, 'timestamp': {'$numberLong': '1759249194715'}, 'time_from_start': 66737}, {'answer': 'XI=VI+II', 'is_correct': False, 'timestamp': {'$numberLong': '1759249219998'}, 'time_from_start': 92020}, {'answer': 'XI=VIII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759249254401'}, 'time_from_start': 126423}, {'answer': 'X=VII+III', 'is_correct': False, 'timestamp': {'$numberLong': '1759249274287'}, 'time_from_start': 146309}, {'answer': 'IV=XI-VII', 'is_correct': False, 'timestamp': {'$numberLong': '1759249334952'}, 'time_from_start': 206974}]",5,Different Types (Group 2),240.122
sub_a6cd1ca68776,3,2,operator,XIII = IX - IV,,['XIII-IX=IV'],240130,False,"[{'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759249395305'}, 'time_from_start': 25280}, {'answer': 'X=IX+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759249432497'}, 'time_from_start': 62472}, {'answer': 'IX=XII-III', 'is_correct': False, 'timestamp': {'$numberLong': '1759249468948'}, 'time_from_start': 98923}, {'answer': 'IX=XIII-IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759249554818'}, 'time_from_start': 184793}]",4,Different Types (Group 2),240.13
sub_a6cd1ca68776,4,2,value-loose-chunk,IX = VII + IV,IX=VI+III,['XI=VII+IV'],240118,False,"[{'answer': 'IX=V+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759249691002'}, 'time_from_start': 75789}, {'answer': 'XII=VIII+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759249766127'}, 'time_from_start': 150914}, {'answer': 'X=V+V', 'is_correct': False, 'timestamp': {'$numberLong': '1759249785219'}, 'time_from_start': 170006}]",3,Different Types (Group 2),240.118
sub_a6cd1ca68776,5,2,hybrid,IX = XII + IV,IX=III,['IX=XIII-IV'],240135,False,"[{'answer': 'XII=VIII+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759249947867'}, 'time_from_start': 86627}, {'answer': 'X=IX+I', 'is_correct': False, 'timestamp': {'$numberLong': '1759249997897'}, 'time_from_start': 136657}, {'answer': 'XIII=IX+IV', 'is_correct': False, 'timestamp': {'$numberLong': '1759250031357'}, 'time_from_start': 170117}, {'answer': 'IX=II', 'is_correct': False, 'timestamp': {'$numberLong': '1759250062986'}, 'time_from_start': 201746}]",4,Different Types (Group 2),240.135
sub_e4181714e3b3,1,2,value-tight-chunk,II = IX - II,II=IV-II,['II=IV-II'],119835,True,"[{'answer': 'II=IV-II', 'is_correct': True, 'timestamp': {'$numberLong': '1759248640308'}, 'time_from_start': 116758}]",1,Different Types (Group 2),119.835
